2.52	-1.28319e-05	0.000110658	-0.582482	-0.812833	-1.06365	5.24982	34.7474	0.0745905	
2.535	-1.30397e-05	0.000111937	-0.570225	-0.821476	-1.06989	5.24851	34.7473	0.0750345	
2.55	-1.32493e-05	0.000113222	-0.557839	-0.829934	-1.07613	5.24719	34.7473	0.0754784	
2.565	-1.34608e-05	0.000114514	-0.545327	-0.838205	-1.08237	5.24586	34.7473	0.0759224	
2.58	-1.36742e-05	0.000115812	-0.532693	-0.846288	-1.08861	5.24453	34.7472	0.0763664	
2.595	-1.38895e-05	0.000117118	-0.51994	-0.854181	-1.09485	5.24319	34.7472	0.0768103	
2.61	-1.41066e-05	0.00011843	-0.507069	-0.861881	-1.10108	5.24184	34.7472	0.0772543	
2.625	-1.43257e-05	0.000119749	-0.494084	-0.869387	-1.10732	5.24048	34.7471	0.0776983	
2.64	-1.45466e-05	0.000121075	-0.480988	-0.876698	-1.11355	5.23912	34.7471	0.0781422	
2.655	-1.47694e-05	0.000122407	-0.467784	-0.883812	-1.11978	5.23774	34.7471	0.0785862	
2.67	-1.4994e-05	0.000123746	-0.454475	-0.890726	-1.12601	5.23636	34.747	0.0790302	
2.685	-1.52206e-05	0.000125092	-0.441063	-0.897441	-1.13224	5.23497	34.747	0.0794741	
2.7	-1.5449e-05	0.000126445	-0.427552	-0.903953	-1.13846	5.23358	34.747	0.0799181	
2.715	-1.56794e-05	0.000127804	-0.413945	-0.910262	-1.14469	5.23217	34.7469	0.0803621	
2.73	-1.59116e-05	0.00012917	-0.400245	-0.916366	-1.15091	5.23076	34.7469	0.080806	
2.745	-1.61457e-05	0.000130542	-0.386455	-0.922264	-1.15713	5.22934	34.7469	0.08125	
2.76	-1.63816e-05	0.000131922	-0.372578	-0.927955	-1.16335	5.22792	34.7468	0.081694	
2.775	-1.66195e-05	0.000133308	-0.358617	-0.933437	-1.16956	5.22648	34.7468	0.0821379	
2.79	-1.68592e-05	0.000134701	-0.344576	-0.938709	-1.17578	5.22504	34.7468	0.0825819	
2.805	-1.71008e-05	0.0001361	-0.330457	-0.943769	-1.18199	5.22359	34.7467	0.0830259	
2.82	-1.73442e-05	0.000137506	-0.316263	-0.948617	-1.1882	5.22214	34.7467	0.0834698	
2.835	-1.75896e-05	0.000138919	-0.301999	-0.953252	-1.19441	5.22067	34.7467	0.0839138	
2.85	-1.78368e-05	0.000140338	-0.287666	-0.957672	-1.20062	5.2192	34.7466	0.0843577	
2.865	-1.80859e-05	0.000141764	-0.273269	-0.961877	-1.20683	5.21772	34.7466	0.0848017	
2.88	-1.83369e-05	0.000143197	-0.258811	-0.965866	-1.21303	5.21623	34.7466	0.0852457	
2.895	-1.85897e-05	0.000144636	-0.244294	-0.969637	-1.21924	5.21474	34.7465	0.0856896	
2.91	-1.88444e-05	0.000146082	-0.229722	-0.97319	-1.22544	5.21323	34.7465	0.0861336	
2.925	-1.9101e-05	0.000147535	-0.215099	-0.976524	-1.23164	5.21172	34.7465	0.0865775	
2.94	-1.93595e-05	0.000148994	-0.200427	-0.979638	-1.23783	5.2102	34.7464	0.0870215	
2.955	-1.96198e-05	0.00015046	-0.18571	-0.982532	-1.24403	5.20868	34.7464	0.0874655	
2.97	-1.9882e-05	0.000151933	-0.170951	-0.985205	-1.25022	5.20714	34.7463	0.0879094	
2.985	-2.0146e-05	0.000153412	-0.156154	-0.987656	-1.25642	5.2056	34.7463	0.0883534	
3	-2.04119e-05	0.000154898	-0.141322	-0.989885	-1.26261	5.20405	34.7463	0.0887973	
3.015	-2.06797e-05	0.00015639	-0.126458	-0.991891	-1.26879	5.2025	34.7462	0.0892413	
3.03	-2.09493e-05	0.000157889	-0.111565	-0.993674	-1.27498	5.20093	34.7462	0.0896852	
3.045	-2.12208e-05	0.000159395	-0.0966477	-0.995234	-1.28117	5.19936	34.7462	0.0901292	
3.06	-2.14942e-05	0.000160907	-0.0817084	-0.996569	-1.28735	5.19778	34.7461	0.0905732	
3.075	-2.17694e-05	0.000162426	-0.0667507	-0.997681	-1.29353	5.1962	34.7461	0.0910171	
3.09	-2.20465e-05	0.000163951	-0.051778	-0.998568	-1.29971	5.1946	34.746	0.0914611	
3.105	-2.23254e-05	0.000165483	-0.0367937	-0.99923	-1.30589	5.193	34.746	0.091905	
3.12	-2.26061e-05	0.000167021	-0.0218011	-0.999667	-1.31206	5.19139	34.746	0.092349	
3.135	-2.28888e-05	0.000168567	-0.00680363	-0.99988	-1.31823	5.18977	34.7459	0.0927929	
3.15	-2.31732e-05	0.000170118	0.00819539	-0.999867	-1.32441	5.18815	34.7459	0.0932369	
3.165	-2.34596e-05	0.000171677	0.0231926	-0.99963	-1.33058	5.18652	34.7458	0.0936808	
3.18	-2.37477e-05	0.000173242	0.0381845	-0.999168	-1.33674	5.18488	34.7458	0.0941248	
3.195	-2.40377e-05	0.000174813	0.0531679	-0.99848	-1.34291	5.18323	34.7458	0.0945687	
3.21	-2.43296e-05	0.000176391	0.0681392	-0.997569	-1.34907	5.18157	34.7457	0.0950127	
3.225	-2.46233e-05	0.000177976	0.0830953	-0.996432	-1.35523	5.17991	34.7457	0.0954566	
3.24	-2.49188e-05	0.000179567	0.0980326	-0.995072	-1.36139	5.17824	34.7456	0.0959006	
3.255	-2.52162e-05	0.000181165	0.112948	-0.993487	-1.36755	5.17656	34.7456	0.0963445	
3.27	-2.55154e-05	0.00018277	0.127838	-0.99168	-1.37371	5.17487	34.7456	0.0967885	
3.285	-2.58165e-05	0.000184381	0.142699	-0.989649	-1.37986	5.17318	34.7455	0.0972324	
3.3	-2.61194e-05	0.000185998	0.157528	-0.987395	-1.38601	5.17148	34.7455	0.0976764	
3.315	-2.64241e-05	0.000187622	0.172321	-0.984919	-1.39216	5.16977	34.7454	0.0981203	
3.33	-2.67307e-05	0.000189253	0.187076	-0.982222	-1.39831	5.16806	34.7454	0.0985643	
3.345	-2.7039e-05	0.00019089	0.201789	-0.979303	-1.40445	5.16633	34.7454	0.0990082	
3.36	-2.73493e-05	0.000192534	0.216456	-0.976164	-1.4106	5.1646	34.7453	0.0994522	
3.375	-2.76613e-05	0.000194185	0.231075	-0.972806	-1.41674	5.16286	34.7453	0.0998961	
3.39	-2.79752e-05	0.000195842	0.245641	-0.969228	-1.42288	5.16112	34.7452	0.10034	
3.405	-2.82909e-05	0.000197505	0.260153	-0.965433	-1.42901	5.15936	34.7452	0.100784	
3.42	-2.86084e-05	0.000199175	0.274606	-0.96142	-1.43515	5.1576	34.7452	0.101228	
3.435	-2.89278e-05	0.000200852	0.288997	-0.957191	-1.44128	5.15583	34.7451	0.101672	
3.45	-2.9249e-05	0.000202535	0.303323	-0.952747	-1.44741	5.15406	34.7451	0.102116	
3.465	-2.9572e-05	0.000204225	0.31758	-0.948088	-1.45354	5.15227	34.745	0.10256	
3.48	-2.98968e-05	0.000205922	0.331767	-0.943216	-1.45967	5.15048	34.745	0.103004	
3.495	-3.02234e-05	0.000207625	0.345878	-0.938132	-1.46579	5.14868	34.7449	0.103448	
3.51	-3.05519e-05	0.000209334	0.359912	-0.932837	-1.47192	5.14687	34.7449	0.103892	
3.525	-3.08822e-05	0.000211051	0.373865	-0.927331	-1.47804	5.14506	34.7449	0.104336	
3.54	-3.12143e-05	0.000212773	0.387734	-0.921617	-1.48415	5.14324	34.7448	0.104779	
3.555	-3.15482e-05	0.000214503	0.401515	-0.915696	-1.49027	5.14141	34.7448	0.105223	
3.57	-3.18839e-05	0.000216239	0.415207	-0.909569	-1.49638	5.13957	34.7447	0.105667	
3.585	-3.22215e-05	0.000217981	0.428804	-0.903237	-1.50249	5.13773	34.7447	0.106111	
3.6	-3.25609e-05	0.00021973	0.442306	-0.896702	-1.5086	5.13587	34.7446	0.106555	
3.615	-3.2902e-05	0.000221486	0.455708	-0.889965	-1.51471	5.13401	34.7446	0.106999	
3.63	-3.3245e-05	0.000223248	0.469007	-0.883027	-1.52081	5.13215	34.7445	0.107443	
3.645	-3.35899e-05	0.000225017	0.482201	-0.875891	-1.52692	5.13027	34.7445	0.107887	
3.66	-3.39365e-05	0.000226793	0.495286	-0.868558	-1.53302	5.12839	34.7444	0.108331	
3.675	-3.42849e-05	0.000228575	0.50826	-0.86103	-1.53912	5.1265	34.7444	0.108775	
3.69	-3.46352e-05	0.000230363	0.521119	-0.853307	-1.54521	5.1246	34.7444	0.109219	
3.705	-3.49872e-05	0.000232159	0.533862	-0.845393	-1.5513	5.1227	34.7443	0.109663	
3.72	-3.53411e-05	0.000233961	0.546484	-0.837289	-1.5574	5.12079	34.7443	0.110107	
3.735	-3.56968e-05	0.000235769	0.558983	-0.828996	-1.56349	5.11887	34.7442	0.110551	
3.75	-3.60543e-05	0.000237584	0.571357	-0.820516	-1.56957	5.11694	34.7442	0.110995	
3.765	-3.64136e-05	0.000239406	0.583602	-0.811852	-1.57566	5.115	34.7441	0.111439	
3.78	-3.67748e-05	0.000241235	0.595715	-0.803005	-1.58174	5.11306	34.7441	0.111882	
3.795	-3.71377e-05	0.00024307	0.607695	-0.793978	-1.58782	5.11111	34.744	0.112326	
3.81	-3.75025e-05	0.000244911	0.619538	-0.784772	-1.5939	5.10916	34.744	0.11277	
3.825	-3.78691e-05	0.000246759	0.631241	-0.775389	-1.59997	5.10719	34.7439	0.113214	
3.84	-3.82375e-05	0.000248614	0.642803	-0.765832	-1.60604	5.10522	34.7439	0.113658	
3.855	-3.86077e-05	0.000250476	0.65422	-0.756102	-1.61211	5.10324	34.7438	0.114102	
3.87	-3.89798e-05	0.000252344	0.665489	-0.746202	-1.61818	5.10125	34.7438	0.114546	
